Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"173,928,688","23,841,495","23,345,668",-,"221,115,851"
"643,846","(616,237)","(27,609)",-,-
"(8,917,080)","8,919,221","(2,141)",-,-
"(3,797,820)","(2,091,442)","5,889,262",-,-
"57,470,443","21,045,241","1,773,244",-,"80,288,928"
"(66,458,509)","(3,844,519)","(3,051,545)",-,"(73,354,573)"
"(16,258)","(1,058)","(3,188,288)",-,"(3,205,604)"
"5,173,020","663,013","4,051,377",-,"9,887,410"
"158,026,330","47,915,714","28,789,968",-,"234,732,012"
"948,274","1,940,554","11,354,391",-,"14,243,219"
"157,078,056","45,975,160","17,435,577",-,"220,488,793"
