"18,549,705","19,953,866","13,171,997","14,795,260"
"12,370,928","12,498,862","9,153,948","9,500,476"
"169,169","398,385","42,888","159,528"
"31,089,802","32,851,113","22,368,833","24,455,264"
"11,218,577","12,136,834","8,917,281","10,073,158"
"563,354","635,891","447,530","601,748"
"11,781,931","12,772,725","9,364,811","10,674,906"
"3,186,084","3,440,657","1,825,172","1,919,501"
"(238,964)","(196,491)","(238,964)","(196,491)"
"2,947,120","3,244,166","1,586,208","1,723,010"
"53,997","59,383","53,713","58,999"
"323,832","303,746","118,620","156,646"
"(5,618)","(33,277)","5,618","(13,058)"
"189,925","67,464","594,774","121,050"
"562,136","397,316","772,725","323,637"
"4,869,616","4,669,986","2,841,474","2,826,308"
"1,024,429","997,482","543,081","540,169"
"980,133","581,177","848,087","474,520"
"475,960","517,610","194,397","189,934"
"29,407","27,092","11,062","11,062"
"4,964,577","5,108,527","2,372,115","2,655,469"
"12,344,122","11,901,874","6,810,216","6,697,462"
