Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"28,374,866","2,120,805","409,171",-,"30,904,842"
"1,958,704","(1,537,457)","(421,247)",-,-
"(899,508)","899,648",(140),-,-
-,-,-,-,-
"80,897,495","712,412","(409,171)",-,"81,200,736"
"(29,936,792)","(1,960,182)","(459,851)",-,"(32,356,825)"
"(9,131)","(42,524)",-,-,"(51,655)"
"(9,080,267)","1,982,820","881,238",-,"(6,216,209)"
"71,305,367","2,175,522",-,-,"73,480,889"
"256,043",471,-,-,"256,514"
"71,049,324","2,175,051",-,-,"73,224,375"
