2015,2014,2015,2014
Shs’000,Shs’000,Shs’000,Shs’000
"26,350,152","15,909,805","14,578,145","7,757,832"
"46,939,146","35,100,784","34,310,709","22,725,437"
"10,017,481","13,701,450","4,973,737","7,413,484"
"177,544,871","137,654,551","125,817,859","94,059,260"
"127,769",-,-,-
-,-,"227,794","302,906"
"2,475,859","1,848,878","1,834,113","1,386,021"
"595,492","586,043","386,186","339,303"
"5,618,767","5,272,266","3,996,431","3,841,858"
"173,372","173,372",-,-
"6,206","33,246",-,-
"1,735,405","1,244,078","1,430,461","1,054,439"
"24,077","14,939","3,392,468","2,295,254"
"271,608,597","211,539,412","190,947,903","141,175,794"
"194,051,857","160,955,609","126,228,706","101,593,506"
"8,406,398","2,392,571","8,149,404","2,176,219"
"4,411,306","3,510,043","3,257,684","2,220,212"
"26,141,690","12,287,227","23,076,632","9,310,392"
"291,958","130,404","239,276","91,051"
"233,303,209","179,275,854","160,951,702","115,391,380"
"968,440","968,440","968,440","968,440"
"7,294,767","7,294,767","7,294,767","7,294,767"
"25,293,925","19,986,040","20,760,865","16,572,440"
"(27,970)","132,924","366,854","367,703"
"605,275","581,064","605,275","581,064"
"34,134,437","28,963,235","29,996,201","25,784,414"
"4,170,951","3,300,323",-,-
"38,305,388","32,263,558","29,996,201","25,784,414"
"271,608,597","211,539,412","190,947,903","141,175,794"
