Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"848,031","1,158,195","4,177,040",-,"6,183,266"
,,,,-
"185,213","(181,945)","(3,268)",-,-
"(83,845)","84,718",(873),-,-
"(1,612)","(37,908)","39,520",-,-
"(1,259)","(6,886)","(378,508)",-,"(386,653)"
"398,711","361,362","49,901",-,"809,974"
"(377,089)","(493,340)","(1,025,336)",-,"(1,895,765)"
"71,379","90,061","(106,581)",-,"54,859"
"(131,234)","(85,661)","914,032",-,"697,137"
"908,295","888,596","3,665,927",-,"5,462,818"
