Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"118,203,570","25,248,764","9,710,643",-,"153,162,977"
"9,102,845","(9,094,670)","(8,175)",-,-
"(11,981,325)","11,982,236",(911),-,-
"(810,095)","(1,533,772)","2,343,867",-,-
"47,420,750","14,722,867","113,386",-,"62,257,003"
"(50,746,126)","(6,960,578)","75,407",-,"(57,631,297)"
"(64,467)","(117,688)","(440,908)",-,"(623,063)"
"3,595,752","(4,499,625)","(1,041,101)",-,"(1,944,974)"
"114,720,904","29,747,534","10,752,208",-,"155,220,646"
"908,295","888,596","3,665,927",-,"5,462,818"
"113,812,609","28,858,938","7,086,281",-,"149,757,828"
