Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"3,854,467",-,-,-,"3,854,467"
"(3,815)",-,-,-,"(3,815)"
"3,850,652",-,-,-,"3,850,652"
"124,309,703",-,-,-,"124,309,703"
"51,858,851","649,937",-,-,"52,508,788"
"48,069","(48,069)",-,-,-
"(911,930)","911,930",-,-,-
-,-,-,-,-
"25,570,468","1,018,182",-,-,"26,588,650"
"(25,145,850)","(33,847)",-,-,"(25,179,697)"
-,-,-,-,-
"(6,484,156)","(613,655)",-,-,"(7,097,811)"
"44,935,452","1,884,478",-,-,"46,819,930"
"40,611",719,-,-,"41,330"
"44,894,841","1,883,759",-,-,"46,778,600"
