Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"771,112","2,414,904","8,268,833",-,"11,454,849"
"545,513","(529,887)","(15,626)",-,-
"(23,851)","60,528","(36,677)",-,-
"(9,170)","(113,762)","122,932",-,-
(155),"(13,961)","(5,182,492)",-,"(5,196,608)"
"322,145","(210,127)","61,937",-,"173,955"
"172,020","517,612","221,389",-,"911,021"
"(259,323)","(1,070,880)","(295,034)",-,"(1,625,237)"
"237,267","94,356","259,731",-,"591,354"
"(700,898)","198,465","2,012,840",-,"1,510,407"
"1,054,660","1,347,248","5,417,833",-,"7,819,741"
