Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"33,075,367","2,179,801","410,163",-,"35,665,331"
"2,313,325","(1,888,158)","(425,167)",-,-
"(1,392,137)","1,435,162","(43,025)",-,-
"(128,681)","(72,825)","201,506",-,-
"86,766,198","721,973","(409,171)",-,"87,079,000"
"(33,489,346)","(2,333,217)","(463,123)",-,"(36,285,686)"
"(9,131)","(42,524)",-,-,"(51,655)"
"(9,168,939)","2,414,244","729,432",-,"(6,025,263)"
"77,966,656","2,414,456",615,-,"80,381,727"
"282,066",492,537,-,"283,095"
"77,684,590","2,413,964",78,-,"80,098,632"
