Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"126,744,252","18,364,303","20,374,468",-,"165,483,023"
"602,990","(599,997)","(2,993)",-,-
"(7,723,864)","7,724,180",(316),-,-
"(3,279,120)","(1,874,279)","5,153,399",-,-
"37,259,808","16,613,660","1,133,892",-,"55,007,360"
"(49,158,666)","(1,647,983)","(2,518,124)",-,"(53,324,773)"
-,-,"(1,981,943)",-,"(1,981,943)"
"1,522,289","168,050","3,899,493",-,"5,589,832"
"105,967,689","38,747,934","26,057,876",-,"170,773,499"
"628,856","1,189,042","9,733,402",-,"11,551,300"
"105,338,833","37,558,892","16,324,474",-,"159,222,199"
