"31,913,946","31,954,019","23,013,346","23,504,634"
"(12,095,626)","(12,713,528)","(9,625,101)","(10,594,906)"
"3,174,342","3,716,696","1,586,208","1,723,010"
"2,902,374","1,756,810","1,899,958","1,395,893"
"287,618","298,416","105,822","29,911"
"(9,593,223)","(9,512,514)","(5,270,545)","(5,501,385)"
"(4,112,683)","(4,521,364)","(2,878,480)","(3,549,727)"
"12,476,748","10,978,535","8,831,208","7,007,430"
"1,838,631","540,986","1,597,105","344,803"
"(8,755,990)","(17,117,326)","(13,031,827)","(11,392,439)"
"(17,080,314)","(6,786,109)","(11,564,364)","(2,232,482)"
"17,528,316","(2,646,570)","8,755,560","(6,650,284)"
"(226,788)","267,711","(42,403)","366,946"
"764,170","(603,444)","101,728","(684,498)"
"6,544,773","(15,366,217)","(5,352,993)","(13,240,524)"
"(1,420,013)","(770,316)","(229,879)","(395,243)"
"(201,227)","(682,175)","(130,640)","(627,769)"
-,"(55,341)",-,"(50,000)"
"(20,754)","39,425","(20,754)","14,274"
"12,272","7,189","6,313","3,977"
-,-,"569,500","65,806"
"(1,629,722)","(1,461,218)","194,540","(988,955)"
"10,135,000","1,744,109","10,135,000","2,033,300"
"(1,925,069)","(5,133,493)","(1,417,781)","(2,761,797)"
"(766,366)","(819,392)","(367,886)","(340,915)"
"(770,594)","(958,750)","(644,248)","(716,333)"
"(754,926)","(726,966)","(754,926)","(726,966)"
"(38,136)","(38,294)",-,-
"5,879,909","(5,932,786)","6,950,159","(2,512,711)"
"10,794,960","(22,760,221)","1,791,706","(16,742,190)"
"(1,921,617)","21,375,217","(12,053,598)","4,688,592"
"1,670,554","(536,613)",-,-
"(251,063)","20,838,604","(12,053,598)","4,688,592"
"10,543,897","(1,921,617)","(10,261,892)","(12,053,598)"
