Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"33,467,286","1,429,344","111,998",-,"35,008,628"
"387,842","(387,842)",-,-,-
"(742,706)","742,706",-,-,-
"(533,948)",-,"533,948",-,-
"9,735,964","91,704","117,692",-,"9,945,360"
"(13,928,659)","245,210","(354,467)",-,"(14,037,916)"
"(10,913)",(317),-,-,"(11,230)"
"28,374,866","2,120,805","409,171",-,"30,904,842"
"181,844","13,588","2,598",-,"198,030"
"28,193,022","2,107,217","406,573",-,"30,706,812"
