Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"16,175,078",-,-,-,"16,175,078"
"(38,855)",-,-,-,"(38,855)"
"16,136,223",-,-,-,"16,136,223"
"167,630,504",-,-,-,"167,630,504"
"59,311,992","660,733",43,-,"59,972,768"
"51,778","(51,778)",-,-,-
"(1,362,566)","1,362,566",-,-,-
"(1,213)",-,"1,213",-,-
"35,907,162","1,329,810",621,-,"37,237,593"
"(34,624,216)","(301,083)","(281,245)",-,"(35,206,544)"
"(7,838)",-,-,-,"(7,838)"
"(7,432,092)","(649,938)","282,656",-,"(7,799,374)"
"51,843,007","2,350,310","3,288",-,"54,196,605"
"60,875","2,583",-,-,"63,458"
"51,782,132","2,347,727","3,288",-,"54,133,147"
