Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"1,054,660","1,347,248","5,417,833",-,"7,819,741"
"305,884","(187,594)","(118,290)",-,-
"(96,463)","168,268","(71,805)",-,-
"(7,225)","(53,417)","60,642",-,-
"(2,484)","(7,500)","(939,222)",-,"(949,206)"
"402,730","391,742","4,711",-,"799,183"
"(609,875)","(573,810)","(1,466,776)",-,"(2,650,461)"
"33,479","58,888","(87,116)",-,"5,251"
"264,712","(41,178)","1,716,899",-,"1,940,433"
"1,345,418","1,102,647","4,516,876",-,"6,964,941"
