2015,2014,2015,2014
Shs’000,Shs’000,Shs’000,Shs’000
"21,347,025","17,290,845","15,272,948","11,968,878"
"4,213,348","3,213,953","2,573,450","2,199,023"
"264,806","303,218","186,779","107,887"
"25,825,179","20,808,016","18,033,177","14,275,788"
"9,674,934","7,542,290","6,674,287","5,089,101"
"222,914","226,808","122,012","166,874"
"9,897,848","7,769,098","6,796,299","5,255,975"
"2,849,420","2,374,387","1,475,787","1,257,899"
"(75,537)","(56,298)","(58,078)","(43,728)"
"2,773,883","2,318,089","1,417,709","1,214,171"
"45,823","37,446","45,333","37,006"
"67,965","56,210",-,-
"43,490","(7,212)","41,554","(7,699)"
"3,672","10,586","33,301","37,623"
"160,950","97,030","120,188","66,930"
"3,350,670","2,941,895","1,974,328","1,655,516"
"772,335","705,726","465,384","429,844"
"213,844","205,264","142,659","147,611"
"554,991","452,507","261,308","227,393"
"16,160","15,681","6,664","6,346"
"2,935,693","2,563,903","1,831,747","1,525,633"
"74,390","62,096","72,688","60,726"
-,425,-,-
"97,113","88,140","2,319","2,227"
"243,474","227,331","67,574","66,930"
"3,350,670","2,941,895","1,974,328","1,655,516"
