2015,2014,2015,2014
Shs’000,Shs’000,Shs’000,Shs’000
"25,919,313","20,034,467","17,847,128","14,042,357"
"(9,618,526)","(7,274,656)","(6,302,151)","(5,069,207)"
"2,773,883","2,318,089","1,417,709","1,214,171"
"1,938,708","1,465,167","1,105,884","844,470"
"27,897","19,879","21,191","14,407"
"(7,031,506)","(6,107,063)","(4,057,079)","(3,569,796)"
"(3,273,623)","(2,655,689)","(2,489,753)","(1,997,139)"
"10,736,146","7,800,194","7,542,929","5,479,263"
"3,540,248","(2,359,678)","4,998,096","(803,132)"
"(11,942,940)","(10,621,096)","(11,585,272)","(4,715,473)"
"(40,504,840)","(32,354,776)","(33,129,451)","(19,201,587)"
-,-,"75,113","81,166"
"31,625,351","37,551,985","24,141,052","16,734,921"
"(459,844)","(172,041)","(448,092)","(28,072)"
"1,911,761","220,066","2,659,083","(79,501)"
"(5,094,118)","64,654","(5,746,542)","(2,532,415)"
"(1,226,345)","(1,210,649)","(623,020)","(612,910)"
"(241,149)","(178,241)","(189,542)","(102,559)"
"(8,441)",-,"(1,097,214)",-
"47,132","13,030","44,616","10,459"
-,-,"33,301","36,816"
"(1,428,803)","(1,375,860)","(1,831,859)","(668,194)"
"12,865,300","6,999,370","12,865,300","4,966,500"
"(867,278)","(540,154)","(850,332)","(530,026)"
"(459,844)","(178,091)","(450,026)","(165,267)"
"322,982","3,525,909",-,"3,525,909"
"(581,064)","(462,210)","(581,064)","(462,210)"
"(23,824)","(25,085)",-,-
"11,256,272","9,319,739","10,983,878","7,334,906"
"4,733,351","8,008,533","3,405,477","4,134,297"
"17,777,150","9,569,963","7,997,001","3,862,704"
"(592,014)","198,654",-,-
"17,185,136","9,768,617","7,997,001","3,862,704"
"21,918,487","17,777,150","11,402,478","7,997,001"
