Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"150,028,116","44,024,481","13,050,400",-,"207,102,997"
"8,632,361","(8,600,928)","(31,433)",-,-
"(5,895,511)","6,171,540","(276,029)",-,-
"(816,372)","(4,721,864)","5,538,236",-,-
"67,592,770","17,048,268","1,345,503",-,"85,986,541"
"(57,049,806)","(21,829,852)","(898,541)",-,"(79,778,199)"
"(40,253)","(384,328)","(7,253,630)",-,"(7,678,211)"
"(4,892,168)","(296,531)","670,818",-,"(4,517,881)"
"157,559,137","31,410,786","12,145,324",-,"201,115,247"
"1,054,660","1,347,248","5,417,833",-,"7,819,741"
"156,504,477","30,063,538","6,727,491",-,"193,295,506"
