"27,218,903","37,716,947","18,238,378","27,363,599"
"130,925,571","115,489,352","98,180,149","86,311,885"
"8,320,531","14,162,442","1,557,300","2,685,708"
"199,089,371","193,074,357","149,501,314","146,781,681"
"18,029","43,359",-,-
"2,439,622","2,707,333","1,433,481","1,784,571"
"1,421,566","1,230,071","1,114,729","982,437"
"6,030,321","6,410,674","4,602,783","4,759,643"
"173,372","173,372",-,-
"3,430,300",-,"1,919,046",-
"851,554","1,470,570","140,488","922,872"
"4,726,025","3,379,287","3,297,177","2,372,988"
"1,518,389","1,797,617","1,513,048","1,797,617"
"66,632","63,933","5,752,702","5,752,702"
"386,230,186","377,719,314","287,250,595","281,515,703"
"280,186,953","282,860,003","199,489,226","206,059,510"
"22,453,859","17,143,207","21,549,148","14,724,330"
"3,479,417","4,082,861","1,893,221","2,577,719"
"11,356,847","14,693,994","9,741,233","10,441,306"
"4,237,765",-,"2,576,389",-
"321,714,841","318,780,065","235,249,217","233,802,865"
"1,118,409","1,118,409","1,118,409","1,118,409"
"9,006,569","9,006,569","9,006,569","9,006,569"
"47,483,370","42,070,633","40,156,523","35,532,486"
"1,062,649","890,768",-,-
"(575,081)","(156,295)","964,951","1,328,408"
"754,926","726,966","754,926","726,966"
"58,850,842","53,657,050","52,001,378","47,712,838"
"5,664,503","5,282,199",-,-
"64,515,345","58,939,249","52,001,378","47,712,838"
"386,230,186","377,719,314","287,250,595","281,515,703"
