"32,851,113","35,268,503","24,455,264","27,041,985"
"(12,772,725)","(14,258,852)","(10,674,906)","(12,070,881)"
"20,078,388","21,009,651","13,780,358","14,971,104"
"3,244,166","3,240,860","1,723,010","1,775,805"
"1,830,399","1,570,669","1,139,278","1,005,450"
"397,316","349,348","323,637","250,857"
"25,550,269","26,170,528","16,966,283","18,003,216"
"(11,901,874)","(11,503,099)","(6,697,462)","(6,440,528)"
"(1,024,594)","(2,708,503)","42,257","(1,554,317)"
"12,623,801","11,958,926","10,311,078","10,008,371"
"6,530","29,483",-,-
"(1,367,417)","(988,137)","(1,031,773)","(743,597)"
"11,262,914","11,000,272","9,279,305","9,264,774"
"(3,994,322)","(3,918,157)","(3,564,314)","(3,477,858)"
"7,268,592","7,082,115","5,714,991","5,786,916"
"6,785,603","6,686,612","5,714,991","5,786,916"
"482,989","395,503",-,-
"7,268,592","7,082,115","5,714,991","5,786,916"
24.27,23.91,20.44,20.70
