Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"119,669,185","27,384,499","10,597,748",-,"157,651,432"
"6,307,474","(6,304,822)","(2,652)",-,-
"(4,060,205)","4,077,824","(17,619)",-,-
"(474,705)","(3,559,866)","4,034,571",-,-
"53,488,553","15,352,019","959,143",-,"69,799,715"
"(53,020,467)","(11,832,756)","(524,775)",-,"(65,377,998)"
"(21,827)","(174,094)","(5,817,215)",-,"(6,013,136)"
"(3,684,438)","305,960","481,442",-,"(2,897,036)"
"118,203,570","25,248,764","9,710,643",-,"153,162,977"
"848,031","1,158,195","4,177,040",-,"6,183,266"
"117,355,539","24,090,569","5,533,603",-,"146,979,711"
