Stage 1,Stage 2,Stage 3,Column,Column
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"19,484,592",-,-,-,"19,484,592"
"(31,460)",-,-,-,"(31,460)"
"19,453,132",-,-,-,"19,453,132"
"188,277,334",-,-,-,"188,277,334"
,sk instruments hence n,o adjustment has bee,n made on these,
Stage 1,Stage 2,Stage 3,,
12-month ECL,Lifetime ECL,Lifetime ECL,POCI,Total
Shs’000,Shs’000,Shs’000,Shs’000,Shs’000
"51,843,007","2,350,310","3,288",-,"54,196,605"
"534,058","(534,058)",-,-,-
"(1,818,624)","1,818,624",-,-,-
(714),-,714,-,-
"25,700,678","157,424","1,016",-,"25,859,118"
"(19,901,047)","(551,463)","(4,968)",-,"(20,457,478)"
-,-,-,-,-
"(9,880,724)","(68,478)",327,-,"(9,948,875)"
"46,476,634","3,172,359",377,-,"49,649,370"
"(159,606)","(1,950)",-,-,"(161,556)"
"46,317,028","3,170,409",377,-,"49,487,814"
