CONSOLIDATED STATEMENT OF FINANCIAL POSITION AS AT 31ST DECEMBER 2020,Column,Column,Column,Column
,Audited,Audited,Audited,Audited
,"Short term
Business","Long term
Business",Total,Total
,2020,2020,2020,2019
,KShs ’000,KShs ’000,KShs ’000,KShs ’000
,"6,499,491","500,000","6,999,491","6,999,491"
,"20,468",-,"20,468","17,530"
,"(498,640)","(61,630)","(560,270)","(91,488)"
,"690,498",-,"690,498","288,983"
,-,"6,387,470","6,387,470","5,754,183"
,"20,859,668",-,"20,859,668","18,982,026"
,"27,571,485","6,825,839","34,397,325","31,950,725"
,"92,729",-,"92,729","88,919"
,"113,150","184,614","297,764","473,804"
,"776,835",-,"776,835","677,385"
,"10,460,225","1,714,775","12,175,000","12,080,000"
,"5,761,432",-,"5,761,432","5,169,908"
,-,-,-,-
