"Wholesale
Banking","Retail
Banking","Group
Functions",Total
KShs’000,KShs’000,KShs’000,KShs’000
"15,273,413","18,980,072","14,587,160","48,840,645"
"(7,688,083)","(2,860,645)","(2,242,677)","(12,791,405)"
"7,585,330","16,119,427","12,344,483","36,049,240"
"2,505,556","11,763,181","3,211,987","17,480,724"
"10,090,886","27,882,608","15,556,470","53,529,964"
"(87,543)","(2,193,115)","(724,173)","(3,004,831)"
-,-,"(968,196)","(968,196)"
"(784,359)","(18,146,767)","(16,194,012)","(35,125,138)"
-,-,"(149,939)","(149,939)"
"9,218,983","7,542,726","(2,479,849)","14,281,860"
-,-,"(3,468,985)","(3,468,985)"
"9,218,983","7,542,726","(5,948,834)","10,812,875"
Wholesale,Retail,,
Banking,Banking,"Group
Functions",Total
KShs’000,KShs’000,KShs’000,KShs’000
"16,859,561","17,951,526","9,815,911","44,626,998"
"(8,285,214)","(2,983,429)","(1,371,735)","(12,640,378)"
"8,574,347","14,968,097","8,444,176","31,986,620"
"2,224,004","11,983,000","2,002,907","16,209,911"
"10,798,351","26,951,097","10,447,083","48,196,531"
"(66,920)","(1,865,464)","(803,370)","(2,735,754)"
-,-,"(595,086)","(595,086)"
"(801,949)","(10,458,637)","(13,202,849)","(24,463,435)"
-,-,"40,035","40,035"
"9,929,482","14,626,996","(3,850,724)","20,705,754"
-,-,"(6,394,506)","(6,394,506)"
"9,929,482","14,626,996","(10,245,230)","14,311,248"
